Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2014-03-14,14,March,2014,35,Adults (35-64),F,Germany,Hessen,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,295,420,715
2016-03-14,14,March,2016,35,Adults (35-64),F,Germany,Hessen,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,295,420,715
2014-03-24,24,March,2014,35,Adults (35-64),F,Germany,Hessen,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,295,420,715
2016-03-24,24,March,2016,35,Adults (35-64),F,Germany,Hessen,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,295,420,715
2014-05-22,22,May,2014,35,Adults (35-64),F,Germany,Hessen,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,295,420,715
2016-05-22,22,May,2016,35,Adults (35-64),F,Germany,Hessen,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,295,420,715
2013-02-06,6,February,2013,25,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,1020,1252,2272
2015-02-06,6,February,2015,25,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,2040,2504,4544
2013-04-10,10,April,2013,25,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,1020,1252,2272
2015-04-10,10,April,2015,25,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,2040,2504,4544
2012-02-12,12,February,2012,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,2040,2504,4544
2011-02-12,12,February,2011,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,3060,3756,6816
2013-02-10,10,February,2013,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2015-02-10,10,February,2015,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2013-02-04,4,February,2013,43,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1031,1266,2297
2015-02-04,4,February,2015,43,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1031,1266,2297
2013-09-30,30,September,2013,43,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1031,1266,2297
2015-09-30,30,September,2015,43,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320,3092,3798,6890
2013-03-05,5,March,2013,58,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1031,1266,2297
2015-03-05,5,March,2015,58,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1031,1266,2297
2014-06-13,13,June,2014,58,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,1020,1252,2272
2016-06-13,13,June,2016,58,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,3060,3756,6816
2014-06-02,2,June,2014,40,Adults (35-64),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-500 Black, 42",1,295,540,148,295,443
2016-06-02,2,June,2016,40,Adults (35-64),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-500 Black, 42",1,295,540,148,295,443
2013-07-15,15,July,2013,41,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2015-07-15,15,July,2015,41,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320,2884,3798,6682
2014-02-16,16,February,2014,41,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2016-02-16,16,February,2016,41,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2014-04-22,22,April,2014,41,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2016-04-22,22,April,2016,41,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2014-06-14,14,June,2014,41,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2014-06-14,14,June,2014,41,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2016-06-14,14,June,2016,41,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2016-06-14,14,June,2016,41,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2014-06-28,28,June,2014,43,Adults (35-64),M,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,961,1266,2227
2016-06-28,28,June,2016,43,Adults (35-64),M,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,961,1266,2227
2012-06-07,7,June,2012,44,Adults (35-64),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1260,2504,3764
2011-06-07,7,June,2011,44,Adults (35-64),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",4,1252,2295,2520,5008,7528
2012-06-22,22,June,2012,44,Adults (35-64),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1260,2504,3764
2011-06-22,22,June,2011,44,Adults (35-64),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",4,1252,2295,2520,5008,7528
2013-09-14,14,September,2013,44,Adults (35-64),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882
2015-09-14,14,September,2015,44,Adults (35-64),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,1890,3756,5646
2013-09-27,27,September,2013,44,Adults (35-64),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882
2015-09-27,27,September,2015,44,Adults (35-64),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882
2014-06-25,25,June,2014,44,Adults (35-64),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882
2016-06-25,25,June,2016,44,Adults (35-64),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,1890,3756,5646
2013-02-25,25,February,2013,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2015-02-25,25,February,2015,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1902,2504,4406
2013-07-06,6,July,2013,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2015-07-06,6,July,2015,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1902,2504,4406
2013-11-14,14,November,2013,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2015-11-14,14,November,2015,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2014-01-03,3,January,2014,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2016-01-03,3,January,2016,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2014-02-02,2,February,2014,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2016-02-02,2,February,2016,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2014-02-06,6,February,2014,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2016-02-06,6,February,2016,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2014-03-06,6,March,2014,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2016-03-06,6,March,2016,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1902,2504,4406
2014-03-09,9,March,2014,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2016-03-09,9,March,2016,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2014-04-26,26,April,2014,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2016-04-26,26,April,2016,45,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
2014-06-11,11,June,2014,46,Adults (35-64),F,Germany,Hamburg,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,295,420,715
2016-06-11,11,June,2016,46,Adults (35-64),F,Germany,Hamburg,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,295,420,715
2014-06-22,22,June,2014,47,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,636,1266,1902
2016-06-22,22,June,2016,47,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,636,1266,1902
2012-12-06,6,December,2012,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1922,2532,4454
2011-12-06,6,December,2011,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2013-09-10,10,September,2013,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2015-09-10,10,September,2015,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2013-12-21,21,December,2013,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2015-12-21,21,December,2015,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2014-01-10,10,January,2014,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2016-01-10,10,January,2016,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2014-03-24,24,March,2014,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2016-03-24,24,March,2016,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2014-04-25,25,April,2014,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2016-04-25,25,April,2016,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2014-05-19,19,May,2014,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2016-05-19,19,May,2016,47,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
2014-06-10,10,June,2014,48,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,211,420,631
2016-06-10,10,June,2016,48,Adults (35-64),F,France,Seine Saint Denis,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,211,420,631
2012-12-22,22,December,2012,27,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,2040,2504,4544
2011-12-22,22,December,2011,27,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2013-04-02,2,April,2013,27,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2015-04-02,2,April,2015,27,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2012-02-06,6,February,2012,26,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,2040,2504,4544
2011-02-06,6,February,2011,26,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,1020,1252,2272
2012-02-22,22,February,2012,26,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,2040,2504,4544
2011-02-22,22,February,2011,26,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",4,1252,2295,4080,5008,9088
2013-04-04,4,April,2013,26,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,1020,1252,2272
2015-04-04,4,April,2015,26,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,1020,1252,2272
2013-04-20,20,April,2013,30,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2015-04-20,20,April,2015,30,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2013-05-22,22,May,2013,30,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2015-05-22,22,May,2015,30,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2013-07-15,15,July,2013,30,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2015-07-15,15,July,2015,30,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2012-05-14,14,May,2012,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,2040,2504,4544
2011-05-14,14,May,2011,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",4,1252,2295,4080,5008,9088
2013-05-27,27,May,2013,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2015-05-27,27,May,2015,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,2040,2504,4544
2013-07-14,14,July,2013,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2015-07-14,14,July,2015,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2013-11-06,6,November,2013,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2015-11-06,6,November,2015,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2013-11-18,18,November,2013,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2015-11-18,18,November,2015,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2013-12-29,29,December,2013,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2015-12-29,29,December,2015,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2014-02-14,14,February,2014,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2016-02-14,14,February,2016,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,2040,2504,4544
2014-02-17,17,February,2014,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2016-02-17,17,February,2016,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2014-03-28,28,March,2014,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2016-03-28,28,March,2016,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2014-04-28,28,April,2014,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2016-04-28,28,April,2016,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,2040,2504,4544
2014-05-30,30,May,2014,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2016-05-30,30,May,2016,32,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
2012-05-18,18,May,2012,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2,295,540,479,590,1069
2011-05-18,18,May,2011,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",3,295,540,719,885,1604
2012-06-28,28,June,2012,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2,295,540,479,590,1069
2011-06-28,28,June,2011,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2,295,540,479,590,1069
2013-01-31,31,January,2013,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2015-01-31,31,January,2015,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2013-06-30,30,June,2013,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2015-06-30,30,June,2015,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2013-09-25,25,September,2013,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2015-09-25,25,September,2015,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2014-03-30,30,March,2014,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2016-03-30,30,March,2016,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2014-04-30,30,April,2014,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2016-04-30,30,April,2016,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2,295,540,479,590,1069
2014-05-13,13,May,2014,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2016-05-13,13,May,2016,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2014-05-25,25,May,2014,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2016-05-25,25,May,2016,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2014-06-09,9,June,2014,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2016-06-09,9,June,2016,34,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
2014-04-19,19,April,2014,26,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,249,420,669
